decimalLatitude,decimalLongitude,eventDate,month,species
20.964166,-156.708732,2022-02-10 00:00:00+00:00,2,humpback_whale
-21.28272,55.245097,2002-06-01 00:00:00+00:00,6,humpback_whale
-27.0,154.0,1959-07-05 00:00:00+00:00,7,humpback_whale
58.1,-135.5,2021-02-04 00:00:00+00:00,2,humpback_whale
20.73,-105.527833,2005-03-04 00:00:00+00:00,3,humpback_whale
-16.45,-39.0,2023-08-01 00:00:00+00:00,8,humpback_whale
-25.0,113.0,1961-08-10 00:00:00+00:00,8,humpback_whale
-45.7833,170.7167,1998-07-07 00:00:00+00:00,7,humpback_whale
36.6495,-121.9084,2019-10-30 00:00:00+00:00,10,humpback_whale
34.2201,-119.89,2012-05-29 00:00:00+00:00,5,humpback_whale
36.83842,-121.966047,2019-10-25 00:00:00+00:00,10,humpback_whale
-18.61,-174.03,2003-09-20 00:00:00+00:00,9,humpback_whale
34.0438,-120.08105,2019-04-02 00:00:00+00:00,4,humpback_whale
-23.0,113.0,1927-09-03 00:00:00+00:00,9,humpback_whale
-0.285,-91.37167,2001-08-16 00:00:00+00:00,8,humpback_whale
-27.15,153.483,1953-06-28 00:00:00+00:00,6,humpback_whale
-27.0,154.0,1958-07-10 00:00:00+00:00,7,humpback_whale
44.352,-66.441,1990-09-12 00:00:00+00:00,9,humpback_whale
-27.0,154.0,1958-07-13 00:00:00+00:00,7,humpback_whale
-27.0,154.0,1961-09-03 00:00:00+00:00,9,humpback_whale
57.49,-134.61,2001-08-11 00:00:00+00:00,8,humpback_whale
-37.09468,149.93774,2013-10-20 00:00:00+00:00,10,humpback_whale
20.6706,-105.4263,2017-03-15 00:00:00+00:00,3,humpback_whale
50.9425,-55.7905,1993-08-29 00:00:00+00:00,8,humpback_whale
36.6484,-121.9075,2020-05-10 00:00:00+00:00,5,humpback_whale
69.97,18.78,2014-12-08 00:00:00+00:00,12,humpback_whale
24.4,-110.4,2005-12-15 00:00:00+00:00,12,humpback_whale
-27.0333,153.483,1955-07-30 00:00:00+00:00,7,humpback_whale
54.0,-57.0,1983-07-01 00:00:00+00:00,7,humpback_whale
-25.0,113.0,1956-07-25 00:00:00+00:00,7,humpback_whale
20.74,-156.69,2021-02-15 00:00:00+00:00,2,humpback_whale
47.27,-52.8,2001-07-15 00:00:00+00:00,7,humpback_whale
-23.0,113.0,1954-06-26 00:00:00+00:00,6,humpback_whale
36.37021,-122.314903,2020-08-25 00:00:00+00:00,8,humpback_whale
-35.0333,117.967,1956-07-17 00:00:00+00:00,7,humpback_whale
-27.05,153.5,1955-07-08 00:00:00+00:00,7,humpback_whale
33.8489,-120.1174,2021-01-03 00:00:00+00:00,1,humpback_whale
-18.00726,-38.71301,2022-09-03 00:00:00+00:00,9,humpback_whale
-33.942773,18.299714,2024-12-11 00:00:00+00:00,12,humpback_whale
79.15,46.22,2012-08-13 00:00:00+00:00,8,humpback_whale
36.3703,-122.3148,2018-11-14 00:00:00+00:00,11,humpback_whale
-24.7833,113.467,1953-08-11 00:00:00+00:00,8,humpback_whale
47.6,-53.1,1993-07-01 00:00:00+00:00,7,humpback_whale
-65.18,-64.17,2012-03-08 00:00:00+00:00,3,humpback_whale
-29.0,154.0,1962-06-25 00:00:00+00:00,6,humpback_whale
44.2167,-49.8667,1982-06-20 00:00:00+00:00,6,humpback_whale
-25.0,113.0,1959-08-26 00:00:00+00:00,8,humpback_whale
48.4904,-125.0038,2021-10-03 00:00:00+00:00,10,humpback_whale
-16.45,-39.0,2023-08-15 00:00:00+00:00,8,humpback_whale
32.675045,-117.309561,2024-10-19 00:00:00+00:00,10,humpback_whale
-28.62,153.68,1998-06-29 00:00:00+00:00,6,humpback_whale
33.8489,-120.1175,2019-05-06 00:00:00+00:00,5,humpback_whale
-18.6,-173.9,2001-09-07 00:00:00+00:00,9,humpback_whale
43.97,-58.6,1992-07-17 00:00:00+00:00,7,humpback_whale
74.43,22.78,1996-09-05 00:00:00+00:00,9,humpback_whale
59.382655,-152.065201,2023-07-22 00:00:00+00:00,7,humpback_whale
-42.0,175.0,1958-06-20 00:00:00+00:00,6,humpback_whale
-27.0667,153.533,1957-08-01 00:00:00+00:00,8,humpback_whale
-16.45,-38.97,2025-08-21 00:00:00+00:00,8,humpback_whale
-27.0,154.0,1961-06-29 00:00:00+00:00,6,humpback_whale
50.194491,-124.987335,2024-08-23 00:00:00+00:00,8,humpback_whale
16.121687,-22.924347,2023-05-18 00:00:00+00:00,5,humpback_whale
-23.0,113.0,1926-08-04 00:00:00+00:00,8,humpback_whale
54.3333,-130.5833,2005-07-23 00:00:00+00:00,7,humpback_whale
20.655667,-105.324167,2018-02-14 00:00:00+00:00,2,humpback_whale
-25.0,153.1,1995-09-14 00:00:00+00:00,9,humpback_whale
44.321085,-67.027588,2019-07-10 00:00:00+00:00,7,humpback_whale
-3.165,-80.4766667,1998-07-04 00:00:00+00:00,7,humpback_whale
59.2,-135.3,2004-07-14 00:00:00+00:00,7,humpback_whale
65.659315,-21.542729,2025-07-31 00:00:00+00:00,7,humpback_whale
-26.9833,153.517,1956-07-14 00:00:00+00:00,7,humpback_whale
-23.0,113.0,1928-07-25 00:00:00+00:00,7,humpback_whale
-25.0,113.0,1961-08-13 00:00:00+00:00,8,humpback_whale
20.7,-105.4,2009-02-07 00:00:00+00:00,2,humpback_whale
47.27,-52.8,2002-07-15 00:00:00+00:00,7,humpback_whale
-35.1167,118.0,1954-07-26 00:00:00+00:00,7,humpback_whale
-64.084,-61.223,2019-12-31 00:00:00+00:00,12,humpback_whale
26.290107,127.230237,2006-03-03 00:00:00+00:00,3,humpback_whale
41.466,-69.402,1990-08-29 00:00:00+00:00,8,humpback_whale
-23.0,113.0,1954-08-07 00:00:00+00:00,8,humpback_whale
34.1176,-119.3621,2009-03-12 00:00:00+00:00,3,humpback_whale
20.7,-105.4,2020-01-16 00:00:00+00:00,1,humpback_whale
-27.0,154.0,1959-06-16 00:00:00+00:00,6,humpback_whale
-64.609929,-62.17992,2020-02-26 00:00:00+00:00,2,humpback_whale
34.08523,-120.0957,2020-12-16 00:00:00+00:00,12,humpback_whale
36.608333,-122.016667,1998-10-27 00:00:00+00:00,10,humpback_whale
-23.0,113.0,1927-07-21 00:00:00+00:00,7,humpback_whale
-21.798383,114.234532,2005-08-22 00:00:00+00:00,8,humpback_whale
42.145,-70.311,1988-05-13 00:00:00+00:00,5,humpback_whale
-16.45,-38.9,2014-07-26 00:00:00+00:00,7,humpback_whale
65.669443,-21.584232,2025-08-18 00:00:00+00:00,8,humpback_whale
-42.195,148.257,2024-06-27 00:00:00+00:00,6,humpback_whale
-35.1333,118.05,1961-06-27 00:00:00+00:00,6,humpback_whale
36.8,-122.0,2020-07-20 00:00:00+00:00,7,humpback_whale
-21.763311,114.078789,2007-09-08 00:00:00+00:00,9,humpback_whale
-25.0,113.0,1957-06-20 00:00:00+00:00,6,humpback_whale
64.815323,-172.661368,2024-09-10 00:00:00+00:00,9,humpback_whale
20.78817,-156.649,2025-01-21 00:00:00+00:00,1,humpback_whale
-25.0,113.0,1959-08-29 00:00:00+00:00,8,humpback_whale
-27.0,154.0,1958-07-28 00:00:00+00:00,7,humpback_whale
-25.0,113.0,1956-08-04 00:00:00+00:00,8,humpback_whale
25.765833,-111.207778,2025-02-05 00:00:00+00:00,2,humpback_whale
20.7,-105.4,2018-03-14 00:00:00+00:00,3,humpback_whale
-42.0,175.0,1959-06-12 00:00:00+00:00,6,humpback_whale
59.240572,-135.382724,2022-09-16 00:00:00+00:00,9,humpback_whale
-23.0,113.0,1953-08-17 00:00:00+00:00,8,humpback_whale
-25.0,113.0,1959-08-15 00:00:00+00:00,8,humpback_whale
36.763683,-121.873108,2024-09-02 00:00:00+00:00,9,humpback_whale
20.8086330967,-156.7384231277,2018-04-04 00:00:00+00:00,4,humpback_whale
40.5,-73.8,2025-05-18 00:00:00+00:00,5,humpback_whale
48.403132,-124.193298,2016-09-08 00:00:00+00:00,9,humpback_whale
48.41085,-122.712163,2024-08-05 00:00:00+00:00,8,humpback_whale
-12.551111,45.035,2006-07-14 00:00:00+00:00,7,humpback_whale
-24.8667,113.233,1954-06-25 00:00:00+00:00,6,humpback_whale
-24.9167,113.3,1955-07-15 00:00:00+00:00,7,humpback_whale
26.94512,-80.07945,2022-04-20 03:19:47+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-27 16:00:50+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-12 09:16:11+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-05-10 14:00:30+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-06-09 21:08:21+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-04-14 01:38:15+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-05 05:06:25+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-06-05 10:11:11+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-01-28 02:55:37+00:00,1,green_sea_turtle
26.94512,-80.07945,2022-04-19 08:10:32+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-29 11:09:38+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-03-27 09:09:56+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-30 01:15:06+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-07 00:09:07+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-10 12:02:52+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-11 12:50:40+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-03 14:00:25+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-30 12:29:54+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-05 03:01:05+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-28 22:09:05+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-04 20:00:03+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-29 03:22:27+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-06-14 11:47:41+00:00,6,green_sea_turtle
-25.79817,113.84309,2009-10-02 14:45:00+00:00,10,green_sea_turtle
26.94512,-80.07945,2022-04-21 23:01:48+00:00,4,green_sea_turtle
-33.35,151.5,2015-11-26 00:11:00+00:00,11,green_sea_turtle
26.94512,-80.07945,2022-04-04 16:12:43+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-06-10 18:12:57+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-04-13 22:09:59+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-20 17:19:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-29 08:17:45+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-11 19:00:06+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-26 19:05:09+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-23 06:37:40+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-11 05:05:27+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-17 12:06:13+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-24 17:01:48+00:00,4,green_sea_turtle
-15.7,136.983,1996-04-07 23:04:00+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-24 18:04:03+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-11 09:36:41+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-09 12:13:01+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-06 23:04:58+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-07 20:11:06+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-18 13:04:19+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-06 17:00:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-24 08:45:07+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-06-01 13:01:45+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-05-21 19:07:05+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-06-09 22:01:52+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-04-22 16:00:10+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-07 03:13:54+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-05 17:01:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-26 19:05:49+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-11 18:01:27+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-20 13:00:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-04 20:02:10+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-19 17:10:55+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-24 15:00:30+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-06 15:01:26+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-04 22:00:49+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-19 13:06:20+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-29 08:43:40+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-26 05:57:30+00:00,4,green_sea_turtle
-25.82112,113.72971,2013-11-03 10:30:00+00:00,11,green_sea_turtle
26.94512,-80.07945,2022-04-01 18:44:04+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-18 19:12:45+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-15 07:00:53+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-24 22:04:16+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-21 17:37:13+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-24 20:12:12+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-20 16:02:37+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-09 21:03:18+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-05 05:11:11+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-27 14:01:46+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-17 21:08:12+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-08 19:00:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-02 08:15:07+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-19 15:01:03+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-25 22:32:39+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-06 22:00:39+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-23 09:18:28+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-13 13:20:45+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-20 17:20:38+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-23 00:00:42+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-30 22:12:32+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-20 23:03:11+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-15 01:49:18+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-23 17:00:27+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-10 02:08:56+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-30 00:20:40+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-05-03 13:02:01+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-27 12:15:57+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-31 01:13:29+00:00,3,green_sea_turtle
-25.85478,113.73092,2011-11-21 10:20:00+00:00,11,green_sea_turtle
26.94512,-80.07945,2022-05-07 07:58:00+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-13 20:03:21+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-02 13:00:00+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-22 22:00:24+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-20 17:52:05+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-15 15:05:26+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-05-20 18:07:56+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-30 12:37:02+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-04 13:08:17+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-03-16 21:02:01+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-23 21:03:01+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-07 11:00:02+00:00,3,green_sea_turtle
-9.933,144.033,1974-07-20 23:07:00+00:00,7,green_sea_turtle
26.94512,-80.07945,2022-04-08 11:41:11+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-15 14:02:44+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-28 00:01:32+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-06-01 16:00:13+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-03-26 14:11:52+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-07 04:02:52+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-02 13:05:45+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-27 09:55:38+00:00,4,green_sea_turtle
-33.28362,151.423,2015-02-01 00:02:00+00:00,2,green_sea_turtle
26.94512,-80.07945,2022-04-04 04:01:52+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-26 01:20:34+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-06 12:12:18+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-16 03:00:46+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-22 20:00:15+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-03-06 13:04:49+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-05-24 11:03:19+00:00,5,green_sea_turtle
-16.39,145.56,2011-04-19 00:00:00+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-06-10 08:11:52+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-05-17 16:00:06+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-15 20:26:20+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-03-28 12:00:33+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-09 01:01:17+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-24 19:08:11+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-10 18:05:45+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-05 21:11:35+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-16 13:21:02+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-06-03 17:00:31+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-05-17 22:00:03+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-04 11:00:20+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-03-23 09:10:28+00:00,3,green_sea_turtle
26.94512,-80.07945,2022-04-12 07:58:16+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-17 11:03:48+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-05-01 18:03:35+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-06-13 01:40:29+00:00,6,green_sea_turtle
26.94512,-80.07945,2022-01-31 07:01:40+00:00,1,green_sea_turtle
26.94512,-80.07945,2022-04-27 07:36:31+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-17 04:21:20+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-05-05 09:09:38+00:00,5,green_sea_turtle
26.94512,-80.07945,2022-04-02 19:26:15+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-23 16:00:16+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-24 07:56:49+00:00,4,green_sea_turtle
26.94512,-80.07945,2022-04-08 01:11:31+00:00,4,green_sea_turtle
6.030342,-53.731908,2017-10-06 00:00:00+00:00,10,manta_ray
5.933245,-53.345055,2017-10-05 00:00:00+00:00,10,manta_ray
5.748765,-53.115867,2017-10-05 00:00:00+00:00,10,manta_ray
5.22052,-52.27209,2008-10-08 00:00:00+00:00,10,manta_ray
5.926385,-53.336807,2017-10-05 00:00:00+00:00,10,manta_ray
-0.30223,-91.35976,2008-04-18 00:00:00+00:00,4,manta_ray
-17.90074,-149.50407,2011-01-18 00:00:00+00:00,1,manta_ray
24.4701136,124.1706971,2006-05-06 00:00:00+00:00,5,manta_ray
5.961007,-53.378807,2017-10-05 00:00:00+00:00,10,manta_ray
5.838132,-53.586162,2017-09-30 00:00:00+00:00,9,manta_ray
5.539325,-52.821217,2017-09-26 00:00:00+00:00,9,manta_ray
18.7805,-111.044667,2023-04-25 00:00:00+00:00,4,manta_ray
-10.00031,-140.05034,2011-04-13 00:00:00+00:00,4,manta_ray
-20.05089,163.700442,2014-11-11 00:00:00+00:00,11,manta_ray
5.637852,-52.800023,2017-09-27 00:00:00+00:00,9,manta_ray
5.497047,-52.726877,2017-10-05 00:00:00+00:00,10,manta_ray
5.935905,-53.069853,2017-10-05 00:00:00+00:00,10,manta_ray
-9.36996,-140.60445,2011-04-28 00:00:00+00:00,4,manta_ray
-12.33377,46.45918,2009-12-21 00:00:00+00:00,12,manta_ray
5.83949,-52.90968,2008-10-01 00:00:00+00:00,10,manta_ray
5.951083,-53.052398,2017-10-05 00:00:00+00:00,10,manta_ray
19.3288,-110.792778,2023-04-19 00:00:00+00:00,4,manta_ray
5.79746,-53.176122,2017-10-05 00:00:00+00:00,10,manta_ray
6.601407,-53.13332,2017-09-30 00:00:00+00:00,9,manta_ray
5.531457,-52.816113,2017-10-01 00:00:00+00:00,10,manta_ray
15.459993,-62.10891,2017-09-04 00:00:00+00:00,9,manta_ray
-8.75,116.58333,2009-10-05 00:00:00+00:00,10,manta_ray
-17.2044,43.41989,2010-02-09 00:00:00+00:00,2,manta_ray
19.33,-110.81,2014-04-07 00:00:00+00:00,4,manta_ray
-22.198605,166.108548,2014-10-16 00:00:00+00:00,10,manta_ray
4.004528,-81.603356,2021-03-17 00:00:00+00:00,3,manta_ray
5.823695,-53.368813,2017-10-01 00:00:00+00:00,10,manta_ray
-9.55165,-140.11203,2011-05-03 00:00:00+00:00,5,manta_ray
-9.1428,-140.34619,2011-05-03 00:00:00+00:00,5,manta_ray
-18.230417,-178.689083,2002-10-30 00:00:00+00:00,10,manta_ray
5.814038,-53.209823,2017-10-05 00:00:00+00:00,10,manta_ray
-13.23346,-176.233842,2014-12-18 00:00:00+00:00,12,manta_ray
4.0044528,-81.6033556,2020-02-27 00:00:00+00:00,2,manta_ray
-3.69853,56.32313,2010-04-05 00:00:00+00:00,4,manta_ray
-27.4455562636,32.7865799341,2012-06-21 00:00:00+00:00,6,manta_ray
-22.86422,166.550318,2014-11-18 00:00:00+00:00,11,manta_ray
-12.10827,96.87809,2017-04-28 00:00:00+00:00,4,manta_ray
-20.535285,165.01773,2014-11-13 00:00:00+00:00,11,manta_ray
-29.833333,31.033333,2004-08-10 00:00:00+00:00,8,manta_ray
6.02129,-53.576255,2017-10-06 00:00:00+00:00,10,manta_ray
5.533582,-52.809877,2017-10-02 00:00:00+00:00,10,manta_ray
-4.76914,55.72219,2010-03-27 00:00:00+00:00,3,manta_ray
6.1299,-52.86047,2008-10-01 00:00:00+00:00,10,manta_ray
7.656258,-81.65285,2023-02-09 00:00:00+00:00,2,manta_ray
5.205872,-52.36634,2017-09-29 00:00:00+00:00,9,manta_ray
-11.11298,-140.92314,2011-04-26 00:00:00+00:00,4,manta_ray
5.825707,-53.196375,2017-10-05 00:00:00+00:00,10,manta_ray
5.57343,-52.855947,2017-09-27 00:00:00+00:00,9,manta_ray
5.76231,-52.92426,2008-10-01 00:00:00+00:00,10,manta_ray
5.554912,-52.83929,2017-09-26 00:00:00+00:00,9,manta_ray
-10.07675,-137.27582,2011-05-02 00:00:00+00:00,5,manta_ray
-12.16417,45.39775,2009-12-17 00:00:00+00:00,12,manta_ray
5.927547,-53.338175,2017-10-05 00:00:00+00:00,10,manta_ray
6.34237,-52.82983,2008-10-01 00:00:00+00:00,10,manta_ray
6.26776,-52.84087,2008-10-01 00:00:00+00:00,10,manta_ray
5.53153153,-87.03593076,2022-12-05 00:00:00+00:00,12,manta_ray
5.952597,-53.626268,2017-10-02 00:00:00+00:00,10,manta_ray
-22.40271,-150.29869,2011-02-14 00:00:00+00:00,2,manta_ray
6.50859,-52.63225,2008-10-10 00:00:00+00:00,10,manta_ray
5.79462,-52.9181,2008-10-01 00:00:00+00:00,10,manta_ray
-36.741606,175.7431960199,2024-01-07 00:00:00+00:00,1,manta_ray
-8.9578,-140.21692,2011-04-27 00:00:00+00:00,4,manta_ray
6.28366,-52.83849,2008-10-01 00:00:00+00:00,10,manta_ray
6.16061,-52.28937,2008-09-29 00:00:00+00:00,9,manta_ray
5.531868,-52.815402,2017-10-01 00:00:00+00:00,10,manta_ray
-21.621638,165.446892,2014-10-31 00:00:00+00:00,10,manta_ray
-25.92840289,113.53502584,2022-10-19 00:00:00+00:00,10,manta_ray
6.01542,-52.977915,2017-10-05 00:00:00+00:00,10,manta_ray
-35.9214724334,174.6411044865,2022-02-16 00:00:00+00:00,2,manta_ray
6.34759,-52.82914,2008-10-01 00:00:00+00:00,10,manta_ray
27.0966945666,33.9245825307,2009-01-04 00:00:00+00:00,1,manta_ray
6.19554,-52.85105,2008-10-01 00:00:00+00:00,10,manta_ray
5.945003,-53.359313,2017-10-05 00:00:00+00:00,10,manta_ray
5.814628,-53.209155,2017-10-05 00:00:00+00:00,10,manta_ray
-21.518317,164.636475,2014-11-16 00:00:00+00:00,11,manta_ray
7.6289315051,98.2927697261,2021-06-20 00:00:00+00:00,6,manta_ray
-13.92675,-144.56067,2011-04-09 00:00:00+00:00,4,manta_ray
5.4846345941,-87.106827688,2019-07-11 00:00:00+00:00,7,manta_ray
-9.8062,-138.8838,2011-04-23 00:00:00+00:00,4,manta_ray
-21.291082,164.892877,2014-11-02 00:00:00+00:00,11,manta_ray
4.0884439612,9.0725524107,2018-03-12 00:00:00+00:00,3,manta_ray
5.570418,-52.85705,2017-09-26 00:00:00+00:00,9,manta_ray
-16.9731,-143.08667,2011-04-08 00:00:00+00:00,4,manta_ray
-17.24537,43.17889,2010-01-25 00:00:00+00:00,1,manta_ray
5.29099,-52.37711,2008-09-30 00:00:00+00:00,9,manta_ray
-9.48577,-141.52502,2011-04-28 00:00:00+00:00,4,manta_ray
-17.79598,43.53536,2010-01-22 00:00:00+00:00,1,manta_ray
6.52653,-52.81497,2008-10-01 00:00:00+00:00,10,manta_ray
5.53166,-52.807637,2017-10-02 00:00:00+00:00,10,manta_ray
5.201515,-52.371348,2017-09-29 00:00:00+00:00,9,manta_ray
-19.822988,162.501158,2014-10-30 00:00:00+00:00,10,manta_ray
-22.077413,166.022587,2014-10-17 00:00:00+00:00,10,manta_ray
-35.465,174.63,2001-03-19 00:00:00+00:00,3,manta_ray
-5.81295,53.2938,2010-03-31 00:00:00+00:00,3,manta_ray
-24.482133,35.239183,2005-04-16 00:00:00+00:00,4,manta_ray
-19.064807,164.491367,2014-11-08 00:00:00+00:00,11,manta_ray
-20.6905,165.058573,2014-11-13 00:00:00+00:00,11,manta_ray
-17.49119,43.44376,2010-01-22 00:00:00+00:00,1,manta_ray
-20.797723,164.402183,2014-10-16 00:00:00+00:00,10,manta_ray
5.49484,-52.712487,2017-10-05 00:00:00+00:00,10,manta_ray
5.90795,-53.31414,2017-10-05 00:00:00+00:00,10,manta_ray
-21.106152,166.152113,2014-11-08 00:00:00+00:00,11,manta_ray
5.19117,-52.30785,2008-10-08 00:00:00+00:00,10,manta_ray
7.7862639,-83.7350667,2021-03-21 00:00:00+00:00,3,manta_ray
5.658628,-52.968105,2017-09-26 00:00:00+00:00,9,manta_ray
